answer,tokens_in,tokens_out,cost_usd,latency_s,id,source,label,model,mode,pred_raw
phishing,390,3,1.995e-05,0.59,spamassassin:4848,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,405,3,2.07e-05,0.627,spamassassin:4520,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,252,3,1.305e-05,0.66,spamassassin:5509,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,428,3,2.185e-05,0.603,spamassassin:5628,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,305,3,1.57e-05,0.671,spamassassin:4617,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,438,3,2.235e-05,1.411,spamassassin:5362,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,392,3,2.005e-05,0.937,spamassassin:4792,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,317,3,1.63e-05,0.536,spamassassin:5791,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,575,3,2.92e-05,0.668,spamassassin:4389,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,171,3,9e-06,0.567,spamassassin:4276,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,506,3,2.575e-05,1.045,spamassassin:4869,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,191,3,1e-05,0.549,spamassassin:4433,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,440,3,2.245e-05,0.537,spamassassin:5169,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,381,3,1.95e-05,0.716,spamassassin:5410,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,476,3,2.425e-05,0.674,spamassassin:5740,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,463,3,2.36e-05,0.906,spamassassin:5677,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,392,3,2.005e-05,0.618,spamassassin:4673,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,187,3,9.8e-06,0.816,spamassassin:5597,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,393,3,2.01e-05,0.699,spamassassin:4541,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,350,3,1.795e-05,0.686,spamassassin:4505,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,397,3,2.03e-05,1.245,spamassassin:5751,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,416,3,2.125e-05,0.869,spamassassin:4279,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,219,3,1.14e-05,0.785,spamassassin:4140,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,485,3,2.47e-05,0.546,spamassassin:5057,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,331,3,1.7e-05,0.595,spamassassin:5667,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,491,3,2.5e-05,1.099,spamassassin:5325,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,272,3,1.405e-05,1.58,spamassassin:4964,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,385,3,1.97e-05,0.533,spamassassin:4680,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,409,3,2.09e-05,1.412,spamassassin:4950,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,227,3,1.18e-05,0.843,spamassassin:4569,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,131,3,7e-06,0.976,spamassassin:4226,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,374,3,1.915e-05,1.027,spamassassin:5743,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,484,3,2.465e-05,1.373,spamassassin:5144,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,343,3,1.76e-05,1.674,spamassassin:5001,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,347,3,1.78e-05,1.711,spamassassin:5326,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,434,3,2.215e-05,1.256,spamassassin:4773,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,410,3,2.095e-05,1.012,spamassassin:4827,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,454,3,2.315e-05,1.479,spamassassin:4407,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,621,3,3.15e-05,3.104,spamassassin:5769,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,205,3,1.07e-05,0.59,spamassassin:4570,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,663,3,3.36e-05,2.241,spamassassin:5350,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,164,3,8.65e-06,0.816,spamassassin:5689,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,375,3,1.92e-05,1.428,spamassassin:4768,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,1004,3,5.065e-05,1.435,spamassassin:4161,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,241,3,1.25e-05,2.984,spamassassin:4160,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,288,3,1.485e-05,2.668,spamassassin:5629,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,478,3,2.435e-05,1.524,spamassassin:4555,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,372,3,1.905e-05,1.32,spamassassin:4362,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,495,3,2.52e-05,0.59,spamassassin:5615,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,506,3,2.575e-05,2.07,spamassassin:4784,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,394,3,2.015e-05,0.774,spamassassin:5360,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,400,3,2.045e-05,1.105,spamassassin:4156,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,436,3,2.225e-05,1.972,spamassassin:5427,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,436,3,2.225e-05,0.653,spamassassin:5386,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,415,3,2.12e-05,2.708,spamassassin:4342,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,358,3,1.835e-05,0.743,spamassassin:4345,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,386,3,1.975e-05,0.862,spamassassin:5079,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,597,3,3.03e-05,0.911,spamassassin:4705,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,492,3,2.505e-05,1.583,spamassassin:4121,spamassassin,1,google/gemma-3-12b-it,zero,1
legitimate,305,3,1.57e-05,0.639,spamassassin:5180,spamassassin,1,google/gemma-3-12b-it,zero,0
phishing,298,3,1.535e-05,1.462,spamassassin:4206,spamassassin,1,google/gemma-3-12b-it,zero,1
spam,70,2,3.8e-06,1.2,spamassassin:5708,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,383,3,1.96e-05,1.492,spamassassin:4458,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,656,3,3.325e-05,0.787,spamassassin:4711,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,453,3,2.31e-05,1.139,spamassassin:4572,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,265,3,1.37e-05,0.849,spamassassin:4586,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,653,3,3.31e-05,0.78,spamassassin:5763,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,98,3,5.35e-06,0.543,spamassassin:4190,spamassassin,1,google/gemma-3-12b-it,zero,1
legitimate,328,3,1.685e-05,0.775,spamassassin:5208,spamassassin,1,google/gemma-3-12b-it,zero,0
phishing,373,3,1.91e-05,0.82,spamassassin:5323,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,462,3,2.355e-05,0.532,spamassassin:4338,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,406,3,2.075e-05,0.936,spamassassin:4544,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,205,3,1.07e-05,0.527,spamassassin:5640,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,540,3,2.745e-05,0.502,spamassassin:4264,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,328,3,1.685e-05,0.909,spamassassin:4865,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,268,3,1.385e-05,0.554,spamassassin:4955,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,1063,3,5.36e-05,0.583,spamassassin:4700,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,257,3,1.33e-05,0.683,spamassassin:4897,spamassassin,1,google/gemma-3-12b-it,zero,1
legitimate,528,3,2.685e-05,0.626,spamassassin:5727,spamassassin,1,google/gemma-3-12b-it,zero,0
phishing,706,3,3.575e-05,0.546,spamassassin:4923,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,246,3,1.275e-05,0.902,spamassassin:5076,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,555,3,2.82e-05,1.644,spamassassin:4802,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,1066,3,5.375e-05,0.938,spamassassin:5785,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,76,3,4.25e-06,1.491,spamassassin:5425,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,452,3,2.305e-05,0.718,spamassassin:4516,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,891,3,4.5e-05,0.704,spamassassin:4123,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,326,3,1.675e-05,0.697,spamassassin:5331,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,214,3,1.115e-05,1.693,spamassassin:5250,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,384,3,1.965e-05,1.2,spamassassin:5344,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,370,3,1.895e-05,0.586,spamassassin:5064,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,514,3,2.615e-05,1.897,spamassassin:5021,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,450,3,2.295e-05,1.545,spamassassin:4577,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,398,3,2.035e-05,0.878,spamassassin:4871,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,388,3,1.985e-05,1.518,spamassassin:4294,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,499,3,2.54e-05,1.482,spamassassin:4679,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,207,3,1.08e-05,1.228,spamassassin:4135,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,314,3,1.615e-05,0.994,spamassassin:4651,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,430,3,2.195e-05,0.695,spamassassin:4621,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,425,3,2.17e-05,1.182,spamassassin:5023,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,456,3,2.325e-05,0.93,spamassassin:5474,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,257,3,1.33e-05,0.669,spamassassin:4150,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,457,3,2.33e-05,0.991,spamassassin:4530,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,445,3,2.27e-05,0.564,spamassassin:4330,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,170,3,8.95e-06,1.021,spamassassin:5098,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,1296,3,6.525e-05,0.717,spamassassin:4388,spamassassin,1,google/gemma-3-12b-it,zero,1
phishing,361,3,1.85e-05,0.557,spamassassin:5724,spamassassin,1,google/gemma-3-12b-it,zero,1
legitimate,246,3,1.275e-05,0.5,spamassassin:599,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,227,3,1.18e-05,1.331,spamassassin:752,spamassassin,0,google/gemma-3-12b-it,zero,0
phishing,132,3,7.05e-06,0.568,spamassassin:2019,spamassassin,0,google/gemma-3-12b-it,zero,1
legitimate,227,3,1.18e-05,1.57,spamassassin:1001,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,188,3,9.85e-06,0.576,spamassassin:3567,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,466,3,2.375e-05,0.74,spamassassin:4065,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,384,3,1.965e-05,0.615,spamassassin:682,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,380,3,1.945e-05,2.493,spamassassin:325,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,287,3,1.48e-05,0.491,spamassassin:166,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,422,3,2.155e-05,1.14,spamassassin:1034,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,385,3,1.97e-05,0.685,spamassassin:3580,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,190,3,9.95e-06,0.576,spamassassin:857,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,244,3,1.265e-05,0.836,spamassassin:109,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,247,3,1.28e-05,0.548,spamassassin:2775,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,459,3,2.34e-05,0.792,spamassassin:1811,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,279,3,1.44e-05,0.611,spamassassin:149,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,254,3,1.315e-05,0.63,spamassassin:2706,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,335,3,1.72e-05,0.757,spamassassin:298,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,337,3,1.73e-05,0.541,spamassassin:1395,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,456,3,2.325e-05,0.646,spamassassin:1641,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,274,3,1.415e-05,0.513,spamassassin:1593,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,251,3,1.3e-05,0.756,spamassassin:1909,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,429,3,2.19e-05,1.051,spamassassin:179,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,149,3,7.9e-06,0.57,spamassassin:33,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,429,3,2.19e-05,0.711,spamassassin:2440,spamassassin,0,google/gemma-3-12b-it,zero,0
phishing,140,3,7.45e-06,0.616,spamassassin:2002,spamassassin,0,google/gemma-3-12b-it,zero,1
phishing,640,3,3.245e-05,0.79,spamassassin:3953,spamassassin,0,google/gemma-3-12b-it,zero,1
legitimate,176,3,9.25e-06,0.892,spamassassin:1330,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,210,3,1.095e-05,0.548,spamassassin:1027,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,298,3,1.535e-05,0.651,spamassassin:2787,spamassassin,0,google/gemma-3-12b-it,zero,0
phishing,386,3,1.975e-05,1.038,spamassassin:555,spamassassin,0,google/gemma-3-12b-it,zero,1
legitimate,746,3,3.775e-05,0.746,spamassassin:1740,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,447,3,2.28e-05,1.165,spamassassin:3121,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,399,3,2.04e-05,0.818,spamassassin:1018,spamassassin,0,google/gemma-3-12b-it,zero,0
phishing,204,3,1.065e-05,0.924,spamassassin:2949,spamassassin,0,google/gemma-3-12b-it,zero,1
legitimate,303,3,1.56e-05,0.672,spamassassin:1258,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,440,3,2.245e-05,1.632,spamassassin:229,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,159,3,8.4e-06,0.645,spamassassin:1866,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,356,3,1.825e-05,0.788,spamassassin:1164,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,343,3,1.76e-05,1.025,spamassassin:2835,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,296,3,1.525e-05,0.617,spamassassin:3620,spamassassin,0,google/gemma-3-12b-it,zero,0
phishing,344,3,1.765e-05,1.831,spamassassin:3878,spamassassin,0,google/gemma-3-12b-it,zero,1
legitimate,482,3,2.455e-05,0.815,spamassassin:1173,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,250,3,1.295e-05,0.716,spamassassin:3256,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,223,3,1.16e-05,0.5,spamassassin:3244,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,203,3,1.06e-05,0.776,spamassassin:96,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,313,3,1.61e-05,0.634,spamassassin:501,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,549,3,2.79e-05,0.645,spamassassin:1186,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,417,3,2.13e-05,0.876,spamassassin:3801,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,475,3,2.42e-05,0.615,spamassassin:2727,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,319,3,1.64e-05,1.061,spamassassin:2936,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,278,3,1.435e-05,0.702,spamassassin:2510,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,386,3,1.975e-05,1.449,spamassassin:132,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,165,3,8.7e-06,1.225,spamassassin:869,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,315,3,1.62e-05,0.559,spamassassin:527,spamassassin,0,google/gemma-3-12b-it,zero,0
phishing,621,3,3.15e-05,0.679,spamassassin:3950,spamassassin,0,google/gemma-3-12b-it,zero,1
legitimate,431,3,2.2e-05,0.865,spamassassin:3443,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,383,3,1.96e-05,0.915,spamassassin:3160,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,184,3,9.65e-06,1.702,spamassassin:2484,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,271,3,1.4e-05,1.4,spamassassin:305,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,446,3,2.275e-05,0.609,spamassassin:1041,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,362,3,1.855e-05,0.636,spamassassin:2409,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,273,3,1.41e-05,0.807,spamassassin:308,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,179,3,9.4e-06,1.469,spamassassin:3598,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,391,3,2e-05,0.537,spamassassin:2644,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,211,3,1.1e-05,0.531,spamassassin:1846,spamassassin,0,google/gemma-3-12b-it,zero,0
phishing,211,3,1.1e-05,0.536,spamassassin:2405,spamassassin,0,google/gemma-3-12b-it,zero,1
legitimate,90,3,4.95e-06,0.671,spamassassin:802,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,409,3,2.09e-05,0.566,spamassassin:2728,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,328,3,1.685e-05,2.485,spamassassin:3531,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,495,3,2.52e-05,0.714,spamassassin:1309,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,454,3,2.315e-05,0.641,spamassassin:2295,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,232,3,1.205e-05,0.95,spamassassin:196,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,463,3,2.36e-05,1.031,spamassassin:366,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,529,3,2.69e-05,0.615,spamassassin:2726,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,379,3,1.94e-05,1.46,spamassassin:976,spamassassin,0,google/gemma-3-12b-it,zero,0
phishing,137,3,7.3e-06,0.503,spamassassin:2111,spamassassin,0,google/gemma-3-12b-it,zero,1
legitimate,258,3,1.335e-05,1.251,spamassassin:2720,spamassassin,0,google/gemma-3-12b-it,zero,0
phishing,461,3,2.35e-05,1.45,spamassassin:3863,spamassassin,0,google/gemma-3-12b-it,zero,1
legitimate,412,3,2.105e-05,1.07,spamassassin:2632,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,427,3,2.18e-05,0.886,spamassassin:3864,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,249,3,1.29e-05,0.984,spamassassin:1221,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,433,3,2.21e-05,0.822,spamassassin:314,spamassassin,0,google/gemma-3-12b-it,zero,0
phishing,678,3,3.435e-05,0.993,spamassassin:3639,spamassassin,0,google/gemma-3-12b-it,zero,1
legitimate,290,3,1.495e-05,1.771,spamassassin:184,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,358,3,1.835e-05,1.084,spamassassin:1644,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,400,3,2.045e-05,3.117,spamassassin:1621,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,432,3,2.205e-05,0.883,spamassassin:461,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,364,3,1.865e-05,1.679,spamassassin:1808,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,218,3,1.135e-05,1.075,spamassassin:3494,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,176,3,9.25e-06,0.647,spamassassin:2330,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,168,3,8.85e-06,0.67,spamassassin:315,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,169,3,8.9e-06,2.491,spamassassin:1110,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,401,3,2.05e-05,0.703,spamassassin:1552,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,561,3,2.85e-05,0.657,spamassassin:1507,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,394,3,2.015e-05,1.119,spamassassin:881,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,301,3,1.55e-05,0.655,spamassassin:1513,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,511,3,2.6e-05,1.519,spamassassin:1563,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,168,3,8.85e-06,0.633,spamassassin:2195,spamassassin,0,google/gemma-3-12b-it,zero,0
phishing,117,3,6.3e-06,2.154,spamassassin:1967,spamassassin,0,google/gemma-3-12b-it,zero,1
legitimate,413,3,2.11e-05,2.897,spamassassin:4008,spamassassin,0,google/gemma-3-12b-it,zero,0
phishing,432,3,2.205e-05,1.214,spamassassin:3951,spamassassin,0,google/gemma-3-12b-it,zero,1
legitimate,499,3,2.54e-05,0.807,spamassassin:1163,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,419,3,2.14e-05,0.528,spamassassin:414,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,418,3,2.135e-05,1.561,spamassassin:932,spamassassin,0,google/gemma-3-12b-it,zero,0
spam,659,2,3.325e-05,0.661,spamassassin:3917,spamassassin,0,google/gemma-3-12b-it,zero,1
phishing,558,3,2.835e-05,3.034,spamassassin:1064,spamassassin,0,google/gemma-3-12b-it,zero,1
legitimate,169,3,8.9e-06,1.819,spamassassin:1647,spamassassin,0,google/gemma-3-12b-it,zero,0
phishing,606,3,3.075e-05,0.542,spamassassin:3848,spamassassin,0,google/gemma-3-12b-it,zero,1
legitimate,290,3,1.495e-05,1.1,spamassassin:1826,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,153,3,8.1e-06,1.397,spamassassin:70,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,471,3,2.4e-05,2.698,spamassassin:3032,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,327,3,1.68e-05,1.486,spamassassin:952,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,468,3,2.385e-05,0.877,spamassassin:211,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,185,3,9.7e-06,0.554,spamassassin:1260,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,409,3,2.09e-05,0.801,spamassassin:985,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,544,3,2.765e-05,0.972,spamassassin:1766,spamassassin,0,google/gemma-3-12b-it,zero,0
phishing,140,3,7.45e-06,1.604,spamassassin:2244,spamassassin,0,google/gemma-3-12b-it,zero,1
legitimate,390,3,1.995e-05,1.059,spamassassin:14,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,170,3,8.95e-06,0.533,spamassassin:879,spamassassin,0,google/gemma-3-12b-it,zero,0
legitimate,513,3,2.61e-05,0.665,spamassassin:1178,spamassassin,0,google/gemma-3-12b-it,zero,0
